id,title,category,energy,fat,fatsat,fattrans,carbs,fiber,sugar,protein,cholesterol,sodium,calcium,iron,vitc,sugaradded,potassium,famu,fapu,magnesium,zinc,phosphorus,vita,thiamin,riboflavin,niacin,vitb6a,folate,folatefood,folac,vitb12,vitd,vite,vitk1,water,sugaralc,measures,density,healthLabels,cautionLabels
wrgzx65b,Clearbrook Farms Lemon Fruit Tart Filling 23 Oz,packagedFoods,356.574,16.64,8.32,0.0,49.92,0.0,47.543,2.377,178.287,11.886,,0.856,8.558,,,,,,,,,,,,,,,,,,,,,,"{""serving"":42.07,""package"":652.04}",null,111148140,50
wrx5brpb,coconut sugar,genericFoods,375.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,30.0,100.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"{""oneMedium"":4.0,""serving"":4.0,""tsp"":4.0}",0.812,666894334,3
ws2b3tza,frankfurter,genericFoods,305.0,27.64,10.77,,1.72,0.0,0.0,11.53,50.0,819.0,11.0,1.15,0.0,,167.0,13.67,2.73,10.0,1.84,86.0,18.0,0.199,0.12,2.634,0.13,4.0,4.0,0.0,1.3,0.9,0.25,1.8,55.96,,"{""oneMedium"":45.0}",null,511692785,2
wsca21ya,Hot Fudge,genericMeals,355.271,17.758,10.633,0.24,50.272,1.936,46.182,3.015,36.21,96.386,71.911,1.215,0.428,41.102,158.629,4.847,0.741,35.353,0.72,85.26,100.689,0.033,0.096,0.2,0.02,6.605,4.999,0.944,0.084,0.402,0.428,2.16,27.832,,"{""oneMedium"":137.99,""serving"":137.99}",null,111148780,2
wsewjxca,pillsbury buttermilk biscuit refrigerated dough,genericFoods,293.0,11.34,4.07,0.88,42.41,1.5,4.6,6.16,0.0,1066.0,23.0,2.34,0.0,,,,,,,,0.0,,,,,,,,,,,,36.12,,"{""oneMedium"":34.0,""tube"":468.0,""serving"":61.0,""can"":468.0,""package"":468.0}",null,111148684,2
wshfp27b,Cappuccino Muffins,genericMeals,325.031,15.474,8.06,0.504,43.095,1.314,22.496,4.674,43.865,222.041,141.368,1.504,0.182,20.825,119.773,4.879,1.17,19.334,0.464,191.535,97.638,0.174,0.175,1.402,0.034,61.238,11.944,28.974,0.169,0.545,0.778,2.283,34.843,,"{""ml"":1.0}",1.0,111148556,52
wsi2nkpa,Baked Paella,genericMeals,144.092,5.372,1.427,0.026,16.806,0.932,1.351,6.644,25.911,167.173,10.877,1.11,9.432,,160.652,2.615,0.931,14.337,0.625,73.602,24.737,0.126,0.083,2.718,0.186,57.343,9.875,27.886,0.157,0.11,0.438,4.907,70.38,,"{""oneMedium"":447.56,""serving"":447.56,""ml"":1.0}",1.0,106942448,0
wsig20oa,Cranberry Shortbread,genericMeals,368.657,20.082,12.031,0.745,45.402,2.13,22.451,3.464,50.943,97.511,16.414,1.299,5.466,18.297,85.009,5.464,1.121,12.826,0.311,49.237,157.381,0.193,0.133,1.454,0.055,65.104,10.708,31.971,0.044,0.352,1.019,2.85,30.515,,"{""ml"":1.0}",1.0,44039820,1
wskn4jub,Onion Raita,genericMeals,65.491,3.085,1.334,0.006,6.32,0.683,4.362,3.603,8.581,199.201,82.613,0.393,12.431,0.197,160.929,1.162,0.238,12.872,0.433,79.914,24.523,0.038,0.107,0.17,0.081,12.142,12.649,0.0,0.239,0.07,0.292,4.135,85.934,,"{""tbsp"":20.72,""ml"":1.0}",1.201,117440237,0
wsl9yc0b,Nut Horns,genericMeals,462.37,29.233,10.55,1.724,45.105,2.2,16.582,7.002,47.433,96.025,40.451,1.541,0.239,15.674,145.589,10.029,6.878,37.435,0.884,120.407,108.31,0.251,0.181,1.849,0.091,77.386,34.607,25.145,0.08,0.399,0.993,7.17,17.639,,"{""oneMedium"":35.09,""serving"":35.09}",null,10485260,133
wsuf8pia,ground turkey,genericFoods,148.0,7.66,2.024,0.103,0.0,0.0,0.0,19.66,69.0,58.0,19.0,1.09,0.0,,237.0,2.635,2.205,23.0,2.35,200.0,20.0,0.066,0.156,6.733,0.564,7.0,7.0,0.0,1.0,0.4,0.09,0.0,72.36,,"{""oneMedium"":114.0,""tbsp"":14.12,""cup"":226.0}",0.955,1056964593,0
wsuh9h8a,Kahlua Truffles,genericMeals,397.275,23.855,13.143,0.216,46.771,5.618,32.724,4.502,30.908,63.506,59.581,2.58,0.12,20.913,336.399,7.701,1.736,89.214,1.316,143.02,85.69,0.069,0.121,0.926,0.06,22.092,11.819,6.013,0.053,0.212,0.875,4.498,20.677,,"{""oneMedium"":52.38,""serving"":52.38}",null,42990604,309
wt4dbewa,"Hengstenberg Cornichons , 6.0 Pk",packagedFoods,35.274,0.0,,,7.055,,3.527,0.0,,529.109,,,,,,,,,,,,,,,,,,,,,,,,,"{""serving"":28.35,""piece"":9.45,""package"":170.1}",null,129957887,2
wt7apu1a,Russian Salad,genericMeals,109.628,6.002,1.166,0.006,10.556,1.709,3.568,3.937,19.311,175.021,21.138,0.62,13.707,0.596,251.64,2.256,2.324,17.369,0.369,60.883,110.75,0.073,0.067,1.57,0.204,19.548,19.544,0.011,0.128,0.117,0.491,13.707,76.823,,"{""ml"":1.0}",1.0,102682209,14
wtou6tyb,Korean Meatballs,genericMeals,226.285,14.236,4.712,0.39,10.43,0.628,4.925,13.535,56.796,419.642,32.479,1.403,1.465,4.025,232.646,6.283,1.63,21.034,2.127,139.15,12.149,0.224,0.161,3.974,0.297,15.975,9.741,3.677,0.914,0.177,0.297,6.283,59.821,,"{""oneMedium"":142.16,""serving"":142.16,""ml"":1.0}",1.0,101567489,12
wtqqn1za,Roasted Shallots,genericMeals,96.719,3.072,0.572,0.015,16.454,3.131,7.776,2.423,0.871,133.255,37.824,1.254,8.316,0.204,322.538,2.021,0.348,20.95,0.392,57.967,4.009,0.058,0.022,0.203,0.33,32.677,32.677,0.0,0.001,0.006,0.451,2.499,76.914,,"{""oneMedium"":146.06,""serving"":146.06,""ml"":1.0}",1.0,111148685,58
wtshk3qa,tomato,genericFoods,18.0,0.2,0.028,,3.89,1.2,2.63,0.88,0.0,5.0,10.0,0.27,13.7,,237.0,0.031,0.083,11.0,0.17,24.0,42.0,0.037,0.019,0.594,0.08,15.0,15.0,0.0,0.0,0.0,0.54,7.9,94.52,,"{""oneMedium"":123.0,""oneLarge"":227.5,""serving"":148.0,""bunch"":90.0,""wedge"":31.0,""slice"":27.0,""handful"":18.63,""cup"":149.0}",0.63,939524095,0
wttle4jb,Citrus Bars,genericMeals,326.86,15.019,8.267,0.497,45.087,0.821,28.244,4.266,82.155,85.495,38.201,0.919,8.085,25.48,89.433,4.307,1.249,9.683,0.399,81.522,126.901,0.099,0.143,0.779,0.05,39.801,15.929,14.023,0.163,0.488,0.662,2.014,34.996,,"{""oneMedium"":89.64,""serving"":89.64}",null,111148556,6
wujz6yta,Jam Squares,genericMeals,390.943,19.171,8.582,0.384,51.755,2.842,26.332,5.594,32.827,112.013,53.481,1.657,2.811,23.524,186.424,6.312,3.002,50.757,0.807,121.032,84.007,0.174,0.219,1.431,0.065,60.651,18.053,25.036,0.038,0.217,2.226,1.232,22.299,,{},null,44039692,60
wul9439b,bluefin tuna,genericFoods,144.0,4.9,1.257,,0.0,0.0,0.0,23.33,38.0,39.0,8.0,1.02,0.0,,252.0,1.6,1.433,50.0,0.6,254.0,655.0,0.241,0.251,8.654,0.455,2.0,2.0,0.0,9.43,5.7,1.0,0.0,68.09,,"{""oneMedium"":142.0}",null,1056963577,0
wuqs1eja,Filipino Picadillo,genericMeals,98.176,5.965,1.567,0.212,6.198,1.028,1.257,5.119,14.445,223.337,14.124,0.758,10.071,,215.528,2.806,0.432,13.323,1.062,57.716,54.471,0.047,0.056,1.371,0.165,10.596,10.596,0.0,0.45,0.021,0.476,3.971,78.709,,"{""oneMedium"":260.25,""serving"":260.25,""ml"":1.0}",1.0,106945937,306
wuupnb7a,"Cutie's Juice Monkey Madness Fruit Smoothie Tangerine, Banana, Other Fruits",packagedFoods,80.308,2.113,1.691,,15.216,0.845,13.948,0.423,0.0,12.68,,,,,215.564,,,,,,,,,,,,,,,0.0,,,,,"{""serving"":236.59,""package"":236.59,""ml"":1.0,""floz"":29.57}",1.02,113246206,67
wv4mhj1a,Date Bars,genericMeals,331.134,11.322,4.167,0.532,55.488,3.642,34.844,4.53,21.748,136.959,51.204,1.416,0.256,15.425,295.88,4.186,2.16,45.732,0.801,115.28,46.071,0.159,0.093,1.195,0.112,34.345,16.037,10.762,0.051,0.149,0.699,4.064,26.852,,"{""oneMedium"":94.13,""serving"":94.13}",null,44039692,63
wvc6ym2b,Chickpea Fritters,genericMeals,181.832,8.995,1.358,0.013,19.972,4.136,3.526,6.398,9.347,212.636,51.999,1.569,9.259,0.02,245.606,5.274,1.688,38.611,0.873,107.565,27.089,0.127,0.083,0.738,0.181,94.172,93.353,0.481,0.058,0.075,1.415,25.243,63.217,,"{""oneMedium"":196.83,""serving"":196.83,""ml"":1.0}",1.0,111148556,60
wved0gda,apple,genericFoods,52.0,0.17,0.028,,13.81,2.4,10.39,0.26,0.0,1.0,6.0,0.12,4.6,,107.0,0.007,0.051,5.0,0.04,11.0,3.0,0.017,0.026,0.091,0.041,3.0,3.0,0.0,0.0,0.0,0.18,2.2,85.56,,"{""oneMedium"":182.0,""oneLarge"":223.0,""oneSmall"":149.0,""serving"":242.0,""cup"":109.0}",0.461,939524095,2
wvodr2kb,Trout Almondine,genericMeals,208.984,14.415,5.358,0.329,9.736,1.724,1.746,10.888,44.882,155.83,53.105,1.201,8.478,,347.512,5.739,2.047,33.696,0.532,150.399,117.583,0.105,0.137,2.966,0.218,19.776,17.174,1.535,1.869,6.953,3.045,26.216,64.113,,"{""oneMedium"":305.86,""serving"":305.86,""ml"":1.0}",1.0,44038785,112
ww10fzvb,BROWN RICE & LENTILS,packagedFoods,136.0,2.0,0.8,0.0,25.6,4.0,0.0,4.8,0.0,352.0,0.0,0.86,0.0,,,,,,,,,,,,,,,,,,,,,,"{""serving"":124.74,""package"":249.48}",null,249561086,2
wwp1an7b,Cranberry Vodka,genericMeals,184.152,0.046,0.004,,16.243,1.396,13.934,0.2,0.0,1.226,6.626,0.086,9.108,11.789,43.09,0.007,0.016,2.701,0.035,7.395,1.933,0.015,0.016,0.06,0.021,3.517,3.517,0.0,0.0,0.0,0.315,1.253,65.865,,"{""cup"":240.0,""ml"":1.0}",1.007,128974846,0
wwvvhc7a,Barilla Ziti,packagedFoods,352.74,1.764,0.0,0.0,74.075,3.527,3.527,12.346,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,"{""serving"":56.7,""package"":453.59}",null,117440404,0
wxa1bl2a,soursop,genericFoods,66.0,0.3,0.051,,16.84,3.3,13.54,1.0,0.0,14.0,14.0,0.6,20.6,,278.0,0.09,0.069,21.0,0.1,27.0,0.0,0.07,0.05,0.9,0.059,14.0,14.0,0.0,0.0,0.0,0.08,0.4,81.16,,"{""oneMedium"":625.0,""serving"":225.0,""cup"":225.0}",0.951,939524095,66
wxn5b4vb,Date Scones,genericMeals,291.477,8.489,4.807,0.204,49.035,2.408,15.615,5.821,32.283,103.059,88.163,1.029,0.112,2.988,204.324,2.344,0.64,23.442,0.533,142.562,75.476,0.115,0.108,1.149,0.079,32.77,16.833,9.366,0.118,0.363,0.347,1.564,35.455,,{},null,111148556,14
wxul5mrb,chicken skin,genericFoods,440.0,44.23,12.102,0.229,0.79,0.0,0.0,9.58,105.0,51.0,6.0,0.37,0.0,,119.0,18.975,9.056,8.0,0.65,95.0,59.0,0.04,0.032,2.565,0.116,2.0,2.0,0.0,0.65,0.2,0.27,0.4,44.91,,{},null,1056964593,0
wxybat0a,Sultani Dal,genericMeals,188.755,8.297,4.664,0.014,21.339,3.391,3.639,8.636,23.052,190.032,62.694,2.241,30.767,,312.245,2.432,0.599,23.264,1.118,124.806,86.8,0.265,0.141,0.953,0.249,133.499,133.499,0.0,0.166,0.453,0.603,5.073,60.109,,"{""oneMedium"":183.69,""serving"":183.69,""ml"":1.0}",1.0,117440236,0
wy1qz63a,sherry vinegar,genericFoods,18.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,2.0,6.0,0.03,0.0,,2.0,0.0,0.0,1.0,0.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.78,,"{""oneMedium"":15.0,""splash"":15.0,""serving"":5.0,""tsp"":5.0,""tbsp"":14.9,""cup"":238.0}",1.009,939524095,0
wy4d166a,Cornmeal Muffins,genericMeals,273.923,10.327,3.775,0.352,40.128,1.397,11.216,5.289,44.042,245.011,133.7,1.828,0.906,9.164,115.203,3.83,2.033,17.726,0.538,204.577,58.819,0.225,0.229,1.841,0.08,110.119,18.45,54.225,0.189,0.388,0.78,2.192,42.273,,"{""ml"":1.0}",1.0,111148556,58
wy7l607b,"Candies, jellybeans",genericFoods,375.0,0.05,0.0,,93.55,0.2,70.0,0.0,0.0,50.0,3.0,0.13,0.0,70.0,37.0,0.0,0.0,2.0,0.05,4.0,0.0,0.004,0.011,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,,"{""oneMedium"":1.0,""oneSmall"":1.1,""oneLarge"":2.8,""bag"":113.0,""package"":113.0,""serving"":15.0,""packet"":113.0}",null,121634808,0
wyf4petb,Hazelnut Gelato,genericMeals,223.537,13.799,7.932,0.0,22.125,0.594,21.192,3.596,91.82,82.863,86.977,0.583,0.277,17.869,132.021,4.293,0.799,15.471,0.491,93.314,124.736,0.059,0.154,0.161,0.062,15.129,15.129,0.0,0.388,1.092,1.085,1.296,59.608,,"{""oneMedium"":116.27,""serving"":116.27,""ml"":1.0}",1.0,44039788,0
wylc94pa,Turnip Gratin,genericMeals,147.419,11.138,6.428,0.113,6.077,1.212,3.088,6.294,33.922,235.218,201.146,0.387,12.375,,154.291,3.408,0.578,15.73,0.862,133.388,98.245,0.048,0.104,0.448,0.081,14.274,13.787,0.438,0.292,0.281,0.307,4.307,75.035,,"{""oneMedium"":176.19,""serving"":176.19,""ml"":1.0}",1.0,106954465,0
wyrlrfda,tzatziki,genericFoods,102.572,8.202,0.694,,3.357,0.171,2.529,4.66,8.042,30.889,46.698,0.138,1.093,,49.937,3.62,0.533,4.359,0.071,8.734,82.178,0.008,0.01,0.033,0.02,2.231,2.231,,,,0.722,8.178,32.675,,"{""tsp"":18.0}",3.652,652213997,259
wytc65ta,Thomy Remoulade,packagedFoods,266.261,28.017,,,1.546,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""serving"":258.77,""package"":258.77,""ml"":2.59,""floz"":29.57}",1.815,245268349,0
wyul2avb,Cherry Biscotti,genericMeals,335.145,10.083,2.561,0.084,55.179,2.16,28.747,6.46,50.661,187.539,69.683,1.807,3.34,20.767,169.073,4.693,2.12,32.311,0.69,142.314,53.051,0.171,0.222,1.451,0.065,60.705,19.726,24.087,0.134,0.313,1.984,1.169,26.778,,"{""oneMedium"":42.62,""serving"":42.62}",null,44039692,9
wywmzp5a,Egg-free Mayonnaise,genericMeals,411.614,42.786,7.649,0.0,7.905,1.821,4.514,2.602,2.154,182.715,28.461,0.976,5.065,0.59,138.232,26.328,6.869,35.399,0.41,63.431,7.641,0.21,0.053,0.573,0.085,9.148,9.148,0.0,0.014,0.025,6.148,7.618,45.726,,"{""tbsp"":20.72,""ml"":1.0}",1.201,43973869,331
wz3lbvzb,"Beny Hard Candy Locochas Sabor Chamoy, 60.0 ea",packagedFoods,355.556,0.0,0.0,0.0,88.889,0.0,88.889,0.0,0.0,2422.222,,,,,,,,,,,,,,,,,,,,,,,,,"{""serving"":9.0,""piece"":9.0,""package"":540.0}",null,130022910,0
wz4kcuma,Zucchini Pesto,genericMeals,218.594,9.474,1.875,0.0,26.765,1.903,2.33,7.118,3.734,221.322,81.942,0.988,12.008,,242.131,5.493,1.462,36.81,0.906,130.166,28.942,0.071,0.09,0.902,0.15,24.063,24.063,0.0,0.059,0.025,1.322,41.967,55.245,,"{""oneMedium"":125.98,""serving"":125.98,""ml"":1.0}",1.0,48234124,121
wz6f516b,Pralines,genericMeals,419.473,21.602,5.602,0.192,57.378,2.137,53.938,3.294,20.287,71.054,70.527,0.877,0.545,51.565,169.29,10.417,4.457,36.298,1.017,92.645,60.8,0.135,0.097,0.436,0.064,9.404,8.104,0.764,0.051,0.274,1.254,1.709,16.767,,"{""tbsp"":20.72}",1.401,44039916,75
wzajjhdb,Sautéed Broccolini,genericMeals,64.841,3.923,0.981,0.011,6.473,2.398,1.737,2.77,0.775,147.272,51.102,0.878,71.92,,282.278,2.068,0.474,20.126,0.441,64.388,40.963,0.078,0.11,0.733,0.171,58.079,58.079,0.0,0.003,0.005,1.196,104.253,85.692,,"{""oneMedium"":183.56,""serving"":183.56,""ml"":1.0}",1.0,106954737,0
wzbggxnb,rum,genericFoods,231.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,,2.0,0.0,0.0,0.0,0.07,5.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,,"{""oneMedium"":42.0,""serving"":50.0,""jigger"":42.0,""cup"":224.0,""floz"":27.8}",0.96,1072693247,32
wzcnqq2a,pork casing,genericFoods,138.0,9.51,2.15,,0.0,0.0,,12.14,2552.0,91.0,9.0,1.82,14.0,,195.0,1.72,1.47,12.0,1.48,220.0,0.0,0.078,0.223,3.33,0.14,4.0,4.0,0.0,1.42,,,,75.88,,"{""oneMedium"":382.0,""serving"":150.0}",null,1048563697,48
wzenr04b,Udon Carbonara,genericMeals,321.654,13.025,6.215,0.097,39.122,1.834,2.246,11.414,65.207,255.769,88.306,0.932,1.312,,193.469,4.321,1.401,33.103,1.276,180.914,82.391,0.107,0.121,1.529,0.162,17.347,17.347,0.0,0.241,0.427,0.373,3.378,34.944,,"{""oneMedium"":378.51,""serving"":378.51}",null,106941952,0
wzgsi02a,sprouted lentils,genericFoods,106.0,0.55,0.057,,22.14,,,8.96,0.0,11.0,25.0,3.21,16.5,,322.0,0.104,0.219,37.0,1.51,173.0,2.0,0.228,0.128,1.128,0.19,100.0,100.0,0.0,0.0,0.0,,,67.34,,"{""cup"":77.0}",0.325,805306366,0
wzteo4lb,GRANULATED SUCRALOSE,packagedFoods,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""serving"":1.0,""packet"":1.0}",null,264241151,0
wzyn1zla,sweet chocolate,genericFoods,507.0,34.2,20.08,,60.4,5.5,51.48,3.9,0.0,16.0,24.0,2.76,0.0,51.48,290.0,11.22,0.99,113.0,1.5,147.0,0.0,0.02,0.24,0.67,0.043,3.0,3.0,0.0,0.0,0.0,0.26,6.3,0.5,,"{""oneMedium"":41.0,""serving"":41.0}",null,379584510,2
wzzmci3b,Cherry Tomato,packagedFoods,16.779,0.0,0.0,0.0,4.027,1.342,2.685,0.671,0.0,3.356,13.423,0.242,12.081,,,,,,,,,,,,,,,,,,,,,,"{""serving"":149.0,""package"":149.0,""cup"":149.0}",0.63,939524095,0
x09c7pob,Penne All'arrabbiata,genericMeals,197.482,5.066,1.163,0.004,31.256,2.366,2.766,6.632,3.567,183.074,54.699,1.027,10.994,0.076,221.423,2.781,0.693,29.897,0.766,110.451,19.453,0.223,0.071,1.39,0.137,13.952,13.952,0.0,0.037,0.023,0.911,17.606,55.427,,"{""oneMedium"":258.06,""serving"":258.06,""ml"":1.0}",1.0,115341960,520
x0a2ctwa,Cowboy Caviar,genericMeals,108.691,5.239,0.87,0.01,13.117,3.64,2.297,3.509,2.173,189.584,26.42,0.988,12.897,0.661,248.782,2.936,1.027,24.32,0.512,64.36,19.922,0.092,0.068,0.765,0.102,46.073,46.54,0.084,0.015,0.007,0.944,12.886,76.749,,"{""oneMedium"":216.47,""serving"":216.47,""ml"":1.0}",1.0,111149053,2
x0ex1o5a,Quince Compote,genericMeals,89.705,0.073,0.009,0.0,23.439,0.884,18.272,0.186,0.0,3.48,7.723,0.259,5.139,17.511,71.712,0.014,0.02,3.623,0.036,6.685,0.79,0.009,0.016,0.079,0.018,2.07,2.07,0.0,0.0,0.0,0.033,0.673,76.091,,"{""oneMedium"":463.31,""serving"":463.31,""ml"":1.0}",1.0,130023422,66
x0fobnga,"Ham, Polish",packagedFoods,105.263,1.754,0.877,0.0,1.754,0.0,1.754,19.298,43.86,807.018,,0.632,,,,,,,,,,,,,,,,,,,,,,,"{""serving"":57.0,""package"":5016.0}",null,104845297,64
x0iya7ta,Cauliflower Parmesan,genericMeals,91.938,6.01,2.422,0.089,6.317,1.479,1.921,3.975,12.815,158.372,86.095,0.546,27.723,,219.967,2.526,0.603,14.962,0.481,78.732,32.625,0.066,0.086,0.798,0.135,42.923,35.879,4.15,0.116,0.094,0.735,12.393,82.546,,"{""oneMedium"":349.5,""serving"":349.5,""ml"":1.0}",1.0,111148685,48
x0kvgsmb,Mojo Sauce,genericMeals,243.328,23.33,3.227,0.0,8.96,1.49,3.11,1.399,0.0,231.292,26.885,0.816,26.651,,164.526,16.922,2.488,13.126,0.177,29.985,14.258,0.06,0.038,0.316,0.083,22.21,22.21,0.0,0.0,0.0,3.599,28.404,65.229,,"{""tbsp"":14.8,""ml"":1.0}",1.0,383778815,0
x0nbvh0a,Achari Paneer,genericMeals,78.274,4.337,1.19,0.023,5.761,1.1,3.297,4.688,7.779,239.471,52.796,0.557,18.856,0.117,171.859,1.766,0.691,13.322,0.321,79.354,39.915,0.04,0.09,0.357,0.109,15.081,15.081,0.0,0.178,0.115,0.658,5.059,84.073,,"{""oneMedium"":248.0,""serving"":248.0,""ml"":1.0}",1.0,110952173,2
x0o9wiob,Radishes Organic,packagedFoods,19.0,0.1,0.0,0.0,4.0,2.0,2.0,1.0,0.0,45.0,30.0,0.36,17.4,,270.0,,,,,,,,,,,,,,,,,,,0.0,"{""serving"":100.0,""bunch"":1.0,""package"":1.0}",null,939524095,0
x10sh8nb,welsh onion,genericFoods,34.0,0.4,0.067,,6.5,2.4,2.18,1.9,0.0,17.0,18.0,1.22,27.0,,212.0,0.056,0.156,23.0,0.52,49.0,,0.05,0.09,0.4,0.072,16.0,16.0,0.0,0.0,0.0,0.51,193.4,90.5,,"{""oneMedium"":15.0,""bunch"":113.0,""serving"":50.0,""handful"":50.0}",null,939524095,0
x15we67b,Turkey Au Vin,genericMeals,111.724,5.265,1.61,0.015,4.076,0.714,1.454,8.551,29.129,237.106,18.455,0.976,3.275,,216.771,2.151,1.068,15.049,1.211,91.585,36.521,0.057,0.123,1.997,0.203,11.606,11.609,0.237,0.224,0.049,0.174,7.44,79.032,,"{""oneMedium"":584.62,""serving"":584.62,""ml"":1.0}",1.0,101666705,2
x19t908b,Candied Walnuts,genericMeals,453.466,27.706,5.856,0.165,51.93,2.754,47.414,5.37,10.553,117.341,43.126,1.126,1.905,46.303,217.785,4.657,15.802,55.0,1.097,120.488,34.694,0.116,0.069,0.404,0.188,32.861,32.861,0.0,0.011,0.076,0.559,1.513,13.96,,"{""oneMedium"":75.02,""serving"":75.02}",null,44039916,74
x1js6wpa,"Cento, Extra Hot Peperoncino",packagedFoods,333.333,30.0,13.333,0.0,20.0,20.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"{""serving"":15.0}",null,782237695,0
x1nm9iga,Quince Syrup,genericMeals,126.378,0.07,0.007,0.0,33.115,1.208,23.89,0.275,0.0,3.279,8.251,0.454,10.364,23.814,121.219,0.023,0.032,5.144,0.035,10.577,1.204,0.013,0.023,0.123,0.026,2.156,2.156,0.0,0.0,0.0,0.005,0.009,66.276,,"{""cup"":240.0,""ml"":1.0}",1.007,130023422,0
x1p45ata,Pepita Hummus,fastFoods,345.685,29.63,4.233,0.0,17.637,4.233,0.705,7.76,0.0,486.781,2.822,10.582,10.582,,,,,,,,,,,,,,,,,,,,,,"{""serving"":141.75}",null,1,0
x1rjrzma,potato ramp bread,genericFoods,266.0,3.13,0.0,0.0,47.07,6.3,9.38,12.5,0.0,375.0,188.0,2.25,0.0,,718.0,0.0,0.0,28.0,1.44,369.0,24.0,0.188,0.106,1.25,0.232,149.0,92.0,33.0,0.15,0.1,0.47,6.8,33.55,,"{""oneMedium"":57.0,""serving"":57.0,""slice"":32.0,""piece"":28.0,""cup"":64.0}",0.271,111148958,12
x1se8shb,"KFC, Coleslaw",genericFoods,144.0,8.64,1.303,0.031,15.65,2.0,13.54,0.91,2.0,189.0,28.0,0.21,14.6,,140.0,1.963,4.888,9.0,0.15,20.0,1.0,0.037,0.015,0.206,0.121,,,,0.03,,0.54,70.9,73.99,,"{""package"":112.0,""cup"":191.0}",0.807,106954737,0
x1t4rxva,"SEA APPLE, SQUID TUBE & TENTACLE",packagedFoods,98.0,1.79,0.0,0.0,2.68,0.0,0.0,15.18,232.0,45.0,36.0,0.64,0.0,,,,,,,,,,,,,,,,,,,,,,"{""serving"":112.0}",null,1048049657,0
x1uv4fia,Lobster Wontons,genericMeals,329.136,21.3,3.01,0.065,27.249,0.993,1.231,7.512,35.131,371.201,44.262,1.634,3.491,,130.964,11.254,4.996,16.32,0.875,71.018,38.593,0.235,0.187,2.654,0.043,65.523,14.654,30.0,0.213,0.074,3.066,17.604,38.376,,"{""oneMedium"":102.54,""serving"":102.54,""ml"":1.0}",1.0,102741000,266
x206tlab,Rigatoni Milano,genericMeals,234.758,13.262,5.141,0.012,19.805,1.319,2.126,8.935,30.205,279.234,66.855,1.089,5.624,,241.381,5.842,1.478,24.101,1.064,124.761,40.216,0.182,0.103,1.651,0.167,13.224,13.224,0.0,0.314,0.081,0.655,22.367,56.452,,"{""oneMedium"":307.99,""serving"":307.99,""ml"":1.0}",1.0,106942080,0
x24b52kb,Flavored Popcorn,genericMeals,403.767,25.213,9.573,1.022,43.266,7.547,21.295,7.332,24.299,344.34,184.882,3.827,6.442,16.038,267.992,9.036,5.295,56.345,1.39,162.25,140.938,0.071,0.129,0.952,0.156,13.62,12.027,0.933,0.133,0.17,2.893,14.722,21.728,,"{""cup"":240.0}",1.014,111148780,10
x24iah0b,Light Lasagna,genericMeals,125.672,6.802,3.061,0.008,7.736,1.234,2.084,8.643,30.72,246.686,116.977,0.934,4.819,0.052,222.24,2.408,0.797,21.896,0.871,123.997,82.057,0.05,0.126,1.334,0.158,20.662,20.468,0.117,0.219,0.136,0.688,29.417,75.227,,"{""oneMedium"":347.48,""serving"":347.48,""ml"":1.0}",1.0,101678081,262
x24tm4jb,Cherry-raspberry Jam,genericMeals,194.754,0.258,0.024,0.003,49.873,2.316,45.754,0.61,0.0,3.881,11.038,0.339,9.306,41.842,100.061,0.043,0.121,8.73,0.143,13.178,8.589,0.017,0.03,0.243,0.028,7.196,7.196,0.0,0.0,0.0,0.253,2.595,49.002,,"{""oneMedium"":318.03,""serving"":318.03}",null,130023422,0
x24vtv4a,"Accent Seasoning Culantro Y Achiote 0.17 Oz, 36.0 Ct",packagedFoods,0.0,0.0,,0.0,0.0,,,0.0,,10955.743,,,,,,,,,,,,,,,,,,,,,,,,,"{""serving"":1.23,""package"":221.8,""tsp"":4.93}",1.0,266337791,64
x260ulfa,Lychee Salsa,genericMeals,84.275,3.257,0.481,0.0,14.651,1.366,12.811,0.869,0.0,129.405,8.47,0.371,71.192,,173.675,2.185,0.418,10.421,0.1,30.079,16.607,0.017,0.063,0.605,0.123,16.529,17.016,0.0,0.0,0.0,0.67,10.543,80.439,,"{""oneMedium"":106.36,""serving"":106.36,""ml"":1.0}",1.0,853540863,0
